YEAR,MONTH,GEO,VALUE
2013,10,"Edmonton, Alberta",99.9
2013,10,"Edmonton, Alberta",100.7
2013,10,"Edmonton, Alberta",98.6
2013,10,British Columbia,94.6
2013,10,British Columbia,92.2
2013,10,British Columbia,99.2
2013,10,"Vancouver, British Columbia",94.4
2013,10,"Vancouver, British Columbia",91.9
2013,10,"Vancouver, British Columbia",99.2
2013,10,"Victoria, British Columbia",97.1
2013,10,"Victoria, British Columbia",96.3
2013,10,"Victoria, British Columbia",99.5
2013,11,Canada,93.9
2013,11,Canada,92.9
2013,11,Canada,95.8
2013,11,Atlantic Region,99.1
2013,11,Atlantic Region,99.3
2013,11,Atlantic Region,98.5
2013,11,Newfoundland and Labrador,99.6
2013,11,Newfoundland and Labrador,100
2013,11,Newfoundland and Labrador,98.5
2013,11,"St. John's, Newfoundland and Labrador",99.6
2013,11,"St. John's, Newfoundland and Labrador",100
2013,11,"St. John's, Newfoundland and Labrador",98.5
2013,11,Prince Edward Island,100.8
2013,11,Prince Edward Island,101.8
2013,11,Prince Edward Island,96.7
2013,11,"Charlottetown, Prince Edward Island",100.8
2013,11,"Charlottetown, Prince Edward Island",101.8
2013,11,"Charlottetown, Prince Edward Island",96.7
2013,11,Nova Scotia,98.2
2013,11,Nova Scotia,98.3
2013,11,Nova Scotia,98.3
2013,11,"Halifax, Nova Scotia",98.2
2013,11,"Halifax, Nova Scotia",98.3
2013,11,"Halifax, Nova Scotia",98.3
2013,11,New Brunswick,98.5
2013,11,New Brunswick,98.3
2013,11,New Brunswick,100
2013,11,"Saint John, Fredericton, and Moncton, New Brunswick",98.5
2013,11,"Saint John, Fredericton, and Moncton, New Brunswick",98.3
2013,11,"Saint John, Fredericton, and Moncton, New Brunswick",100
2013,11,Quebec,98.7
2013,11,Quebec,98.8
2013,11,Quebec,98.7
2013,11,"Québec, Quebec",100.4
2013,11,"Québec, Quebec",101.5
2013,11,"Québec, Quebec",98.8
2013,11,"Montréal, Quebec",98.2
2013,11,"Montréal, Quebec",98.1
2013,11,"Montréal, Quebec",98.6
2013,11,Ontario,89.3
2013,11,Ontario,87.1
2013,11,Ontario,93.7
2013,11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",100.4
2013,11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",101.7
2013,11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",97.8
2013,11,"Toronto, Ontario",86.6
2013,11,"Toronto, Ontario",83.2
2013,11,"Toronto, Ontario",92.6
2013,11,"Hamilton, Ontario",91.6
2013,11,"Hamilton, Ontario",89.3
2013,11,"Hamilton, Ontario",96.5
2013,11,"St. Catharines-Niagara, Ontario",91.5
2013,11,"St. Catharines-Niagara, Ontario",88.8
2013,11,"St. Catharines-Niagara, Ontario",98.6
2013,11,"Kitchener-Cambridge-Waterloo, Ontario",93.4
2013,11,"Kitchener-Cambridge-Waterloo, Ontario",91.6
2013,11,"Kitchener-Cambridge-Waterloo, Ontario",99.3
2013,11,"London, Ontario",94.1
2013,11,"London, Ontario",93
2013,11,"London, Ontario",98.3
2013,11,"Windsor, Ontario",94.8
2013,11,"Windsor, Ontario",94.6
2013,11,"Windsor, Ontario",95.8
2013,11,"Greater Sudbury, Ontario",98.4
2013,11,"Greater Sudbury, Ontario",98.1
2013,11,"Greater Sudbury, Ontario",99.4
2013,11,Prairie Region,97.8
2013,11,Prairie Region,98.7
2013,11,Prairie Region,96.1
2013,11,Manitoba,95
2013,11,Manitoba,94.4
2013,11,Manitoba,96.3
2013,11,"Winnipeg, Manitoba",95
2013,11,"Winnipeg, Manitoba",94.4
2013,11,"Winnipeg, Manitoba",96.3
2013,11,Saskatchewan,101.6
2013,11,Saskatchewan,103.1
2013,11,Saskatchewan,97.5
2013,11,"Regina, Saskatchewan",102
2013,11,"Regina, Saskatchewan",103.9
2013,11,"Regina, Saskatchewan",96.7
2013,11,"Saskatoon, Saskatchewan",101.5
2013,11,"Saskatoon, Saskatchewan",102.8
2013,11,"Saskatoon, Saskatchewan",98.1
2013,11,Alberta,97.5
2013,11,Alberta,98.4
2013,11,Alberta,95.9
2013,11,"Calgary, Alberta",95.2
2013,11,"Calgary, Alberta",96.4
2013,11,"Calgary, Alberta",93.3
2013,11,"Edmonton, Alberta",99.8
2013,11,"Edmonton, Alberta",100.4
2013,11,"Edmonton, Alberta",98.6
2013,11,British Columbia,94.5
2013,11,British Columbia,92
2013,11,British Columbia,99.2
2013,11,"Vancouver, British Columbia",94.3
2013,11,"Vancouver, British Columbia",91.7
2013,11,"Vancouver, British Columbia",99.2
2013,11,"Victoria, British Columbia",96.7
2013,11,"Victoria, British Columbia",95.7
2013,11,"Victoria, British Columbia",99.5
2013,12,Canada,93.9
2013,12,Canada,93
2013,12,Canada,95.8
2013,12,Atlantic Region,99.1
2013,12,Atlantic Region,99.2
2013,12,Atlantic Region,98.5
2013,12,Newfoundland and Labrador,99.6
2013,12,Newfoundland and Labrador,100
2013,12,Newfoundland and Labrador,98.5
2013,12,"St. John's, Newfoundland and Labrador",99.6
2013,12,"St. John's, Newfoundland and Labrador",100
2013,12,"St. John's, Newfoundland and Labrador",98.5
2013,12,Prince Edward Island,100.8
2013,12,Prince Edward Island,101.8
2013,12,Prince Edward Island,96.7
2013,12,"Charlottetown, Prince Edward Island",100.8
2013,12,"Charlottetown, Prince Edward Island",101.8
2013,12,"Charlottetown, Prince Edward Island",96.7
2013,12,Nova Scotia,98.1
2013,12,Nova Scotia,98.1
2013,12,Nova Scotia,98.3
2013,12,"Halifax, Nova Scotia",98.1
2013,12,"Halifax, Nova Scotia",98.1
2013,12,"Halifax, Nova Scotia",98.3
2013,12,New Brunswick,98.4
2013,12,New Brunswick,98.2
2013,12,New Brunswick,100
2013,12,"Saint John, Fredericton, and Moncton, New Brunswick",98.4
2013,12,"Saint John, Fredericton, and Moncton, New Brunswick",98.2
2013,12,"Saint John, Fredericton, and Moncton, New Brunswick",100
2013,12,Quebec,98.7
2013,12,Quebec,98.8
2013,12,Quebec,98.8
2013,12,"Québec, Quebec",100.4
2013,12,"Québec, Quebec",101.6
2013,12,"Québec, Quebec",98.7
2013,12,"Montréal, Quebec",98.2
2013,12,"Montréal, Quebec",98.1
2013,12,"Montréal, Quebec",98.8
2013,12,Ontario,89.4
2013,12,Ontario,87.3
2013,12,Ontario,93.8
2013,12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",100.5
2013,12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",101.8
2013,12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",98
2013,12,"Toronto, Ontario",86.8
2013,12,"Toronto, Ontario",83.5
2013,12,"Toronto, Ontario",92.6
2013,12,"Hamilton, Ontario",91.6
2013,12,"Hamilton, Ontario",89.4
2013,12,"Hamilton, Ontario",96.5
2013,12,"St. Catharines-Niagara, Ontario",91.7
2013,12,"St. Catharines-Niagara, Ontario",89
2013,12,"St. Catharines-Niagara, Ontario",98.6
2013,12,"Kitchener-Cambridge-Waterloo, Ontario",93.2
2013,12,"Kitchener-Cambridge-Waterloo, Ontario",91.3
2013,12,"Kitchener-Cambridge-Waterloo, Ontario",99.3
2013,12,"London, Ontario",93.9
2013,12,"London, Ontario",92.8
2013,12,"London, Ontario",98.3
2013,12,"Windsor, Ontario",94.6
2013,12,"Windsor, Ontario",94.4
2013,12,"Windsor, Ontario",95.8
2013,12,"Greater Sudbury, Ontario",98.4
2013,12,"Greater Sudbury, Ontario",98.1
2013,12,"Greater Sudbury, Ontario",99.4
2013,12,Prairie Region,97.8
2013,12,Prairie Region,98.8
2013,12,Prairie Region,96.1
2013,12,Manitoba,95.1
2013,12,Manitoba,94.5
2013,12,Manitoba,96.3
2013,12,"Winnipeg, Manitoba",95.1
2013,12,"Winnipeg, Manitoba",94.5
2013,12,"Winnipeg, Manitoba",96.3
2013,12,Saskatchewan,101.6
2013,12,Saskatchewan,103.1
2013,12,Saskatchewan,97.5
2013,12,"Regina, Saskatchewan",102
2013,12,"Regina, Saskatchewan",103.9
2013,12,"Regina, Saskatchewan",96.7
2013,12,"Saskatoon, Saskatchewan",101.5
2013,12,"Saskatoon, Saskatchewan",102.8
2013,12,"Saskatoon, Saskatchewan",98.1
2013,12,Alberta,97.6
2013,12,Alberta,98.6
2013,12,Alberta,95.9
2013,12,"Calgary, Alberta",95.4
2013,12,"Calgary, Alberta",96.6
2013,12,"Calgary, Alberta",93.3
2013,12,"Edmonton, Alberta",99.8
2013,12,"Edmonton, Alberta",100.4
2013,12,"Edmonton, Alberta",98.6
2013,12,British Columbia,94.3
2013,12,British Columbia,91.8
2013,12,British Columbia,99.2
2013,12,"Vancouver, British Columbia",94.1
2013,12,"Vancouver, British Columbia",91.5
2013,12,"Vancouver, British Columbia",99.2
2013,12,"Victoria, British Columbia",96.7
2013,12,"Victoria, British Columbia",95.7
2013,12,"Victoria, British Columbia",99.5
2014,1,Canada,94.1
2014,1,Canada,93.3
2014,1,Canada,95.9
2014,1,Atlantic Region,99
2014,1,Atlantic Region,99.2
2014,1,Atlantic Region,98.5
2014,1,Newfoundland and Labrador,99.6
2014,1,Newfoundland and Labrador,100
2014,1,Newfoundland and Labrador,98.5
2014,1,"St. John's, Newfoundland and Labrador",99.6
2014,1,"St. John's, Newfoundland and Labrador",100
2014,1,"St. John's, Newfoundland and Labrador",98.5
2014,1,Prince Edward Island,100.5
2014,1,Prince Edward Island,101.4
2014,1,Prince Edward Island,96.7
2014,1,"Charlottetown, Prince Edward Island",100.5
2014,1,"Charlottetown, Prince Edward Island",101.4
2014,1,"Charlottetown, Prince Edward Island",96.7
2014,1,Nova Scotia,98.1
2014,1,Nova Scotia,98.1
2014,1,Nova Scotia,98.3
2014,1,"Halifax, Nova Scotia",98.1
2014,1,"Halifax, Nova Scotia",98.1
2014,1,"Halifax, Nova Scotia",98.3
2014,1,New Brunswick,98.4
2014,1,New Brunswick,98.2
2014,1,New Brunswick,100
2014,1,"Saint John, Fredericton, and Moncton, New Brunswick",98.4
2014,1,"Saint John, Fredericton, and Moncton, New Brunswick",98.2
2014,1,"Saint John, Fredericton, and Moncton, New Brunswick",100
2014,1,Quebec,98.8
2014,1,Quebec,98.8
2014,1,Quebec,98.8
2014,1,"Québec, Quebec",100.4
2014,1,"Québec, Quebec",101.4
2014,1,"Québec, Quebec",98.8
2014,1,"Montréal, Quebec",98.3
2014,1,"Montréal, Quebec",98.1
2014,1,"Montréal, Quebec",98.8
2014,1,Ontario,89.5
2014,1,Ontario,87.4
2014,1,Ontario,93.8
2014,1,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",100.4
2014,1,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",101.5
2014,1,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",98
2014,1,"Toronto, Ontario",87
2014,1,"Toronto, Ontario",83.7
2014,1,"Toronto, Ontario",92.6
2014,1,"Hamilton, Ontario",91.5
2014,1,"Hamilton, Ontario",89.1
2014,1,"Hamilton, Ontario",96.5
2014,1,"St. Catharines-Niagara, Ontario",91.5
2014,1,"St. Catharines-Niagara, Ontario",88.8
2014,1,"St. Catharines-Niagara, Ontario",98.6
2014,1,"Kitchener-Cambridge-Waterloo, Ontario",92.9
2014,1,"Kitchener-Cambridge-Waterloo, Ontario",90.9
2014,1,"Kitchener-Cambridge-Waterloo, Ontario",99.3
2014,1,"London, Ontario",93.9
2014,1,"London, Ontario",92.8
2014,1,"London, Ontario",98.3
2014,1,"Windsor, Ontario",94.7
2014,1,"Windsor, Ontario",94.5
2014,1,"Windsor, Ontario",95.8
2014,1,"Greater Sudbury, Ontario",98.4
2014,1,"Greater Sudbury, Ontario",98.1
2014,1,"Greater Sudbury, Ontario",99.4
2014,1,Prairie Region,98.5
2014,1,Prairie Region,99.5
2014,1,Prairie Region,96.5
2014,1,Manitoba,95.6
2014,1,Manitoba,94.5
2014,1,Manitoba,97.9
2014,1,"Winnipeg, Manitoba",95.6
2014,1,"Winnipeg, Manitoba",94.5
2014,1,"Winnipeg, Manitoba",97.9
2014,1,Saskatchewan,102.6
2014,1,Saskatchewan,104.1
2014,1,Saskatchewan,98.5
2014,1,"Regina, Saskatchewan",102
2014,1,"Regina, Saskatchewan",103.9
2014,1,"Regina, Saskatchewan",96.7
2014,1,"Saskatoon, Saskatchewan",102.9
2014,1,"Saskatoon, Saskatchewan",104.2
2014,1,"Saskatoon, Saskatchewan",99.5
2014,1,Alberta,98.2
2014,1,Alberta,99.3
2014,1,Alberta,96.1
2014,1,"Calgary, Alberta",96.6
2014,1,"Calgary, Alberta",98.3
2014,1,"Calgary, Alberta",93.7
2014,1,"Edmonton, Alberta",99.7
2014,1,"Edmonton, Alberta",100.2
2014,1,"Edmonton, Alberta",98.6
2014,1,British Columbia,94.3
2014,1,British Columbia,91.8
2014,1,British Columbia,99.2
2014,1,"Vancouver, British Columbia",94.1
2014,1,"Vancouver, British Columbia",91.4
2014,1,"Vancouver, British Columbia",99.2
2014,1,"Victoria, British Columbia",96.7
2014,1,"Victoria, British Columbia",95.7
2014,1,"Victoria, British Columbia",99.5
2014,2,Canada,94.4
2014,2,Canada,93.6
2014,2,Canada,96
2014,2,Atlantic Region,99
2014,2,Atlantic Region,99.1
2014,2,Atlantic Region,98.4
2014,2,Newfoundland and Labrador,99.6
2014,2,Newfoundland and Labrador,100
2014,2,Newfoundland and Labrador,98.3
2014,2,"St. John's, Newfoundland and Labrador",99.6
2014,2,"St. John's, Newfoundland and Labrador",100
2014,2,"St. John's, Newfoundland and Labrador",98.3
2014,2,Prince Edward Island,100.2
2014,2,Prince Edward Island,100.8
2014,2,Prince Edward Island,97.4
2014,2,"Charlottetown, Prince Edward Island",100.2
2014,2,"Charlottetown, Prince Edward Island",100.8
2014,2,"Charlottetown, Prince Edward Island",97.4
2014,2,Nova Scotia,98
2014,2,Nova Scotia,98
2014,2,Nova Scotia,98.3
2014,2,"Halifax, Nova Scotia",98
2014,2,"Halifax, Nova Scotia",98
2014,2,"Halifax, Nova Scotia",98.3
2014,2,New Brunswick,98.3
2014,2,New Brunswick,98.1
2014,2,New Brunswick,100
2014,2,"Saint John, Fredericton, and Moncton, New Brunswick",98.3
2014,2,"Saint John, Fredericton, and Moncton, New Brunswick",98.1
2014,2,"Saint John, Fredericton, and Moncton, New Brunswick",100
2014,2,Quebec,98.8
2014,2,Quebec,98.9
2014,2,Quebec,98.8
2014,2,"Québec, Quebec",100.3
2014,2,"Québec, Quebec",101.3
2014,2,"Québec, Quebec",98.8
2014,2,"Montréal, Quebec",98.3
2014,2,"Montréal, Quebec",98.2
2014,2,"Montréal, Quebec",98.8
2014,2,Ontario,89.8
2014,2,Ontario,87.7
2014,2,Ontario,93.9
2014,2,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",100.4
2014,2,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",101.6
2014,2,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",98.1
2014,2,"Toronto, Ontario",87.2
2014,2,"Toronto, Ontario",84.1
2014,2,"Toronto, Ontario",92.8
2014,2,"Hamilton, Ontario",91.8
2014,2,"Hamilton, Ontario",89.7
2014,2,"Hamilton, Ontario",96.5
2014,2,"St. Catharines-Niagara, Ontario",92.7
2014,2,"St. Catharines-Niagara, Ontario",90.4
2014,2,"St. Catharines-Niagara, Ontario",98.6
2014,2,"Kitchener-Cambridge-Waterloo, Ontario",93.6
2014,2,"Kitchener-Cambridge-Waterloo, Ontario",91.8
2014,2,"Kitchener-Cambridge-Waterloo, Ontario",99.3
2014,2,"London, Ontario",94.3
2014,2,"London, Ontario",93.2
2014,2,"London, Ontario",98.3
2014,2,"Windsor, Ontario",95.3
2014,2,"Windsor, Ontario",95.2
2014,2,"Windsor, Ontario",96.2
2014,2,"Greater Sudbury, Ontario",98.4
2014,2,"Greater Sudbury, Ontario",98.1
2014,2,"Greater Sudbury, Ontario",99.4
2014,2,Prairie Region,98.9
2014,2,Prairie Region,100.1
2014,2,Prairie Region,96.6
2014,2,Manitoba,95.7
2014,2,Manitoba,94.7
2014,2,Manitoba,97.9
2014,2,"Winnipeg, Manitoba",95.7
2014,2,"Winnipeg, Manitoba",94.7
2014,2,"Winnipeg, Manitoba",97.9
2014,2,Saskatchewan,102.7
2014,2,Saskatchewan,104.2
2014,2,Saskatchewan,98.5
2014,2,"Regina, Saskatchewan",102.2
2014,2,"Regina, Saskatchewan",104.2
2014,2,"Regina, Saskatchewan",96.7
2014,2,"Saskatoon, Saskatchewan",102.9
2014,2,"Saskatoon, Saskatchewan",104.2
2014,2,"Saskatoon, Saskatchewan",99.5
2014,2,Alberta,98.7
2014,2,Alberta,100
2014,2,Alberta,96.2
2014,2,"Calgary, Alberta",97.5
2014,2,"Calgary, Alberta",99.6
2014,2,"Calgary, Alberta",93.9
2014,2,"Edmonton, Alberta",99.8
2014,2,"Edmonton, Alberta",100.4
2014,2,"Edmonton, Alberta",98.6
2014,2,British Columbia,94.3
2014,2,British Columbia,91.8
2014,2,British Columbia,99.2
2014,2,"Vancouver, British Columbia",94.1
2014,2,"Vancouver, British Columbia",91.4
2014,2,"Vancouver, British Columbia",99.2
2014,2,"Victoria, British Columbia",96.7
2014,2,"Victoria, British Columbia",95.7
2014,2,"Victoria, British Columbia",99.5
2014,3,Canada,94.5
2014,3,Canada,93.7
2014,3,Canada,96.1
2014,3,Atlantic Region,99.1
2014,3,Atlantic Region,99.3
2014,3,Atlantic Region,98.5
2014,3,Newfoundland and Labrador,99.9
2014,3,Newfoundland and Labrador,100.3
2014,3,Newfoundland and Labrador,98.5
2014,3,"St. John's, Newfoundland and Labrador",99.9
2014,3,"St. John's, Newfoundland and Labrador",100.3
2014,3,"St. John's, Newfoundland and Labrador",98.5
2014,3,Prince Edward Island,99.7
2014,3,Prince Edward Island,100.3
2014,3,Prince Edward Island,97.4
2014,3,"Charlottetown, Prince Edward Island",99.7
2014,3,"Charlottetown, Prince Edward Island",100.3
2014,3,"Charlottetown, Prince Edward Island",97.4
2014,3,Nova Scotia,98.1
2014,3,Nova Scotia,98.2
2014,3,Nova Scotia,98.3
2014,3,"Halifax, Nova Scotia",98.1
2014,3,"Halifax, Nova Scotia",98.2
2014,3,"Halifax, Nova Scotia",98.3
2014,3,New Brunswick,98.3
2014,3,New Brunswick,98.1
2014,3,New Brunswick,100
2014,3,"Saint John, Fredericton, and Moncton, New Brunswick",98.3
2014,3,"Saint John, Fredericton, and Moncton, New Brunswick",98.1
2014,3,"Saint John, Fredericton, and Moncton, New Brunswick",100
2014,3,Quebec,98.8
2014,3,Quebec,98.8
2014,3,Quebec,98.8
2014,3,"Québec, Quebec",100.3
2014,3,"Québec, Quebec",101.3
2014,3,"Québec, Quebec",98.9
2014,3,"Montréal, Quebec",98.3
2014,3,"Montréal, Quebec",98.1
2014,3,"Montréal, Quebec",98.8
2014,3,Ontario,89.8
2014,3,Ontario,87.7
2014,3,Ontario,93.9
2014,3,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",100.3
2014,3,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",101.3
2014,3,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",98.2
2014,3,"Toronto, Ontario",87.2
2014,3,"Toronto, Ontario",84.1
2014,3,"Toronto, Ontario",92.8
2014,3,"Hamilton, Ontario",91.9
2014,3,"Hamilton, Ontario",89.7
2014,3,"Hamilton, Ontario",96.5
2014,3,"St. Catharines-Niagara, Ontario",92.7
2014,3,"St. Catharines-Niagara, Ontario",90.4
2014,3,"St. Catharines-Niagara, Ontario",98.6
2014,3,"Kitchener-Cambridge-Waterloo, Ontario",93.6
2014,3,"Kitchener-Cambridge-Waterloo, Ontario",91.8
2014,3,"Kitchener-Cambridge-Waterloo, Ontario",99.3
2014,3,"London, Ontario",94.3
2014,3,"London, Ontario",93.2
2014,3,"London, Ontario",98.3
2014,3,"Windsor, Ontario",95.3
2014,3,"Windsor, Ontario",95.2
2014,3,"Windsor, Ontario",96.2
2014,3,"Greater Sudbury, Ontario",98.4
2014,3,"Greater Sudbury, Ontario",98.1
2014,3,"Greater Sudbury, Ontario",99.4
2014,3,Prairie Region,99.2
2014,3,Prairie Region,100.5
2014,3,Prairie Region,96.7
2014,3,Manitoba,95.8
2014,3,Manitoba,94.7
2014,3,Manitoba,97.9
2014,3,"Winnipeg, Manitoba",95.8
2014,3,"Winnipeg, Manitoba",94.7
2014,3,"Winnipeg, Manitoba",97.9
2014,3,Saskatchewan,102.6
2014,3,Saskatchewan,104.1
2014,3,Saskatchewan,98.4
2014,3,"Regina, Saskatchewan",102.2
2014,3,"Regina, Saskatchewan",104.2
2014,3,"Regina, Saskatchewan",96.7
2014,3,"Saskatoon, Saskatchewan",102.8
2014,3,"Saskatoon, Saskatchewan",104.1
2014,3,"Saskatoon, Saskatchewan",99.3
2014,3,Alberta,99.1
2014,3,Alberta,100.6
2014,3,Alberta,96.4
2014,3,"Calgary, Alberta",98.4
2014,3,"Calgary, Alberta",100.6
2014,3,"Calgary, Alberta",94.4
2014,3,"Edmonton, Alberta",99.8
2014,3,"Edmonton, Alberta",100.5
2014,3,"Edmonton, Alberta",98.5
2014,3,British Columbia,94.2
2014,3,British Columbia,91.6
2014,3,British Columbia,99.2
2014,3,"Vancouver, British Columbia",94
2014,3,"Vancouver, British Columbia",91.3
2014,3,"Vancouver, British Columbia",99.2
2014,3,"Victoria, British Columbia",96.5
2014,3,"Victoria, British Columbia",95.4
2014,3,"Victoria, British Columbia",99.5
2014,4,Canada,94.7
2014,4,Canada,94
2014,4,Canada,96.2
2014,4,Atlantic Region,99.1
2014,4,Atlantic Region,99.3
2014,4,Atlantic Region,98.5
2014,4,Newfoundland and Labrador,99.9
2014,4,Newfoundland and Labrador,100.3
2014,4,Newfoundland and Labrador,98.5
2014,4,"St. John's, Newfoundland and Labrador",99.9
2014,4,"St. John's, Newfoundland and Labrador",100.3
2014,4,"St. John's, Newfoundland and Labrador",98.5
2014,4,Prince Edward Island,99.7
2014,4,Prince Edward Island,100.3
2014,4,Prince Edward Island,97.4
2014,4,"Charlottetown, Prince Edward Island",99.7
2014,4,"Charlottetown, Prince Edward Island",100.3
2014,4,"Charlottetown, Prince Edward Island",97.4
2014,4,Nova Scotia,98.1
2014,4,Nova Scotia,98.1
2014,4,Nova Scotia,98.3
2014,4,"Halifax, Nova Scotia",98.1
2014,4,"Halifax, Nova Scotia",98.1
2014,4,"Halifax, Nova Scotia",98.3
2014,4,New Brunswick,98.5
2014,4,New Brunswick,98.3
2014,4,New Brunswick,100
2014,4,"Saint John, Fredericton, and Moncton, New Brunswick",98.5
2014,4,"Saint John, Fredericton, and Moncton, New Brunswick",98.3
2014,4,"Saint John, Fredericton, and Moncton, New Brunswick",100
2014,4,Quebec,98.8
2014,4,Quebec,98.9
2014,4,Quebec,98.8
2014,4,"Québec, Quebec",100.3
2014,4,"Québec, Quebec",101.3
2014,4,"Québec, Quebec",98.9
2014,4,"Montréal, Quebec",98.4
2014,4,"Montréal, Quebec",98.2
2014,4,"Montréal, Quebec",98.8
2014,4,Ontario,90.2
2014,4,Ontario,88.3
2014,4,Ontario,93.9
2014,4,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",100.1
2014,4,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",101.1
2014,4,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",98.2
2014,4,"Toronto, Ontario",87.8
2014,4,"Toronto, Ontario",85
2014,4,"Toronto, Ontario",92.8
2014,4,"Hamilton, Ontario",92
2014,4,"Hamilton, Ontario",89.9
2014,4,"Hamilton, Ontario",96.5
2014,4,"St. Catharines-Niagara, Ontario",92.6
2014,4,"St. Catharines-Niagara, Ontario",90.3
2014,4,"St. Catharines-Niagara, Ontario",98.6
2014,4,"Kitchener-Cambridge-Waterloo, Ontario",93.6
2014,4,"Kitchener-Cambridge-Waterloo, Ontario",91.8
2014,4,"Kitchener-Cambridge-Waterloo, Ontario",99.3
2014,4,"London, Ontario",94.3
2014,4,"London, Ontario",93.2
2014,4,"London, Ontario",98.3
2014,4,"Windsor, Ontario",95.3
2014,4,"Windsor, Ontario",95.2
2014,4,"Windsor, Ontario",96.2
2014,4,"Greater Sudbury, Ontario",98.4
2014,4,"Greater Sudbury, Ontario",98.1
2014,4,"Greater Sudbury, Ontario",99.4
2014,4,Prairie Region,99.4
2014,4,Prairie Region,100.6
2014,4,Prairie Region,97
2014,4,Manitoba,96
2014,4,Manitoba,95.1
2014,4,Manitoba,97.9
2014,4,"Winnipeg, Manitoba",96
2014,4,"Winnipeg, Manitoba",95.1
2014,4,"Winnipeg, Manitoba",97.9
2014,4,Saskatchewan,102.5
2014,4,Saskatchewan,103.9
2014,4,Saskatchewan,98.5
2014,4,"Regina, Saskatchewan",101.7
2014,4,"Regina, Saskatchewan",103.5
2014,4,"Regina, Saskatchewan",96.7
2014,4,"Saskatoon, Saskatchewan",102.9
2014,4,"Saskatoon, Saskatchewan",104.2
2014,4,"Saskatoon, Saskatchewan",99.6
2014,4,Alberta,99.3
2014,4,Alberta,100.7
2014,4,Alberta,96.7
2014,4,"Calgary, Alberta",99
2014,4,"Calgary, Alberta",101.2
2014,4,"Calgary, Alberta",95.1
2014,4,"Edmonton, Alberta",99.6
2014,4,"Edmonton, Alberta",100.2
2014,4,"Edmonton, Alberta",98.5
2014,4,British Columbia,93.9
2014,4,British Columbia,91.2
2014,4,British Columbia,99.2
2014,4,"Vancouver, British Columbia",93.6
2014,4,"Vancouver, British Columbia",90.8
2014,4,"Vancouver, British Columbia",99.2
2014,4,"Victoria, British Columbia",96.5
2014,4,"Victoria, British Columbia",95.4
2014,4,"Victoria, British Columbia",99.5
2014,5,Canada,94.8
2014,5,Canada,94.1
2014,5,Canada,96.3
2014,5,Atlantic Region,99.1
2014,5,Atlantic Region,99.2
2014,5,Atlantic Region,98.6
2014,5,Newfoundland and Labrador,99.8
